permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
W200410006,F-523,2017,8820,7671,10247,11285,12428,17979,12419,14640,12198,12599,10653,12629,700,21000,,사후관리DB(원본월별·5년이용량분석)
W200420001,F-526,2017,8605.24,8820.23,9170.62,7919.96,11481.75,12651.26,9476.04,12183.56,13994.94,8693.61,8424.36,5587.64,700,21000,,
W200420002,F-525,2017,4385.0,4860.0,8997.5,10365.0,9037.5,15075.0,13187.5,16852.5,12002.5,8085.0,8677.5,4532.5,800,24000,,
W200420003,F-524,2017,1871.51,1857.83,1965.14,4287.95,3679.9,5086.42,5278.94,6023.75,5531.42,2656.3,1852.57,3062.37,700,21000,,
W200430016,F-529,2017,6688,3040,5698,3146,6236,8758,5998,12060,12254,7010,11956,6828,800,16200,,사후관리DB(원본월별·5년이용량분석)
W200430017,F-527,2017,3605,3494,3641,4621,4527,4057,7957,9130,10392,10918,3712,4184,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200430018,F-528,2017,639,650,823,1931,2171,2258,2053,3874,10330,19954,18206,3506,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200440020,R-029,2017,2819.88,2586.43,3814.14,4055.99,5139.27,6491.27,5119.12,5952.15,4749.63,3417.78,5532.27,3306.94,800,24000,,
W200440021,F-531,2017,3997.25,1736.15,2323.99,6928.21,2805.19,8456.57,3887.89,5391.65,6080.64,15278.15,10211.86,12079.25,800,24000,,
W200520002,F-539,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,600,18000,,
W200520003,F-536,2017,6808.1,6236.1,7096.7,6273.8,10619.7,13302.9,10341.5,13980.2,11679.2,10741.9,10936.9,11685.7,700,21000,,
W200520004,F-537,2017,1274.4,2246.4,2781.0,3731.4,3931.2,6420.6,4824.9,3871.8,3609.9,2756.7,2664.9,2459.7,700,21000,,
W200520005,F-538,2017,3426.56,2652.06,3017.8,6688.84,5130.06,7721.5,7320.56,9530.61,8607.48,6127.52,3592.8,3037.36,600,18000,,
W200530001,F-540,2017,3376,2309,3809,4720,2276,4614,7180,4136,5261,13672,5452,14084,800,18000,,사후관리DB(원본월별·5년이용량분석)
W200540001,F-533,2017,640.29,246.51,284.93,3563.2,73.63,4664.49,35.22,32.01,1245.36,8403.76,6473.3,7635.42,800,24000,,
W200540002,F-532,2017,1759.42,387.67,573.22,4247.78,738.89,4062.23,914.5,1925.09,6683.13,14250.93,12683.7,10629.39,800,24000,,
W200540003,R-030,2017,2097.12,2320.71,3898.69,2518.6,4872.72,6571.49,3739.35,6782.23,5265.93,6383.88,7594.35,3834.44,700,21000,,
W200540020,F-546,2017,8245.79,10042.84,11124.24,15992.02,14028.45,21246.37,23120.73,24969.32,18881.37,17531.35,18041.82,16788.95,800,24000,,
W200540021,F-545,2017,9848.79,10959.85,12518.25,13746.0,13578.25,16442.21,15136.65,15785.78,12017.42,12396.69,14857.06,10624.34,800,24000,,
W200540023,F-548,2017,1289.56,1963.18,4237.42,4033.48,4643.24,5547.58,4602.04,5700.02,4810.1,2813.96,2165.06,572.68,700,21000,,
W200540024,F-550,2017,4584.58,4524.65,4777.69,18458.19,9315.66,17582.56,29898.01,1338.42,1847.82,4940.83,5826.45,6752.02,700,21000,,
W200540025,F-549,2017,2467.2,2674.31,3353.52,3605.84,3338.14,3814.76,3515.4,4100.55,4185.56,2872.37,3220.57,3338.14,800,24000,,
W200540027,F-547,2017,27053.03,29389.58,27943.21,26167.31,22797.43,20750.15,21297.38,25964.52,17110.37,12432.79,11855.74,20796.37,900,27000,,
W200610002,F-551,2017,1515,2683,1984,3070,3081,5575,7125,5479,5483,4169,3023,3008,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200610008,F-568,2017,1017,0,0,0,0,0,0,0,0,0,0,38,1500,31500,,사후관리DB(원본월별·5년이용량분석)
W200610009,F-569,2017,2538,2593,1672,3486,2538,3178,3787,9390,3279,3279,3473,11909,1500,45000,,사후관리DB(원본월별·5년이용량분석)
W200610014,F-541,2017,25363,23982,20969,24822,28046,33795,31466,33906,30488,32692,32970,33332,1000,30000,,사후관리DB(원본월별·5년이용량분석)
W200610015,F-542,2017,26472,23939,10955,18639,30042,5276,90,32109,32484,34626,34114,31,1000,30000,,사후관리DB(원본월별·5년이용량분석)
W200610016,F-543,2017,1009,1373,2175,4763,9345,8356,5577,5962,1437,10731,8155,2547,1000,30000,,사후관리DB(원본월별·5년이용량분석)
W200610017,F-544,2017,24,7981,4621,10182,23325,17389,11834,17414,2925,22224,16703,5187,1000,30000,,사후관리DB(원본월별·5년이용량분석)
W200620002,F-556,2017,446.03,348.0,348.0,2239.93,188.7,1703.23,107.83,193.6,4011.78,9913.05,4575.44,5239.58,800,24000,,
W200620003,F-557,2017,606.26,158.53,115.68,1874.46,526.99,2855.61,304.2,396.32,1816.62,3866.75,4965.72,6319.62,800,24000,,
W200620004,F-559,2017,6489.35,6409.5,5235.44,6427.24,7450.47,10956.87,11454.69,9438.78,9129.25,7660.44,8.87,7.89,700,21000,,
W200620006,F-558,2017,2365.5,1860.79,2002.22,3951.75,3557.96,8405.44,3488.63,3918.47,3646.7,10011.09,6087.08,8826.96,800,24000,,
W200620008,F-555,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,9000,,
W200620010,F-562,2017,2036.03,3014.92,3011.28,3271.47,2674.67,4781.66,3191.41,4099.34,3313.32,1930.49,2496.36,2665.57,900,27000,,
W200620011,F-554,2017,3456.3,3116.29,2750.99,4184.09,2281.72,4268.39,2804.38,4869.73,2919.59,20706.89,7173.93,9126.88,600,18000,,
W200620012,F-560,2017,2475.66,3427.98,6411.42,9504.6,8325.36,10285.8,9876.6,10185.36,8874.06,5118.72,5501.88,5509.32,900,27000,,
W200620018,F-561,2017,4025.77,3399.89,3211.55,3307.84,2165.11,2201.93,2090.06,2141.04,2159.44,2373.27,2570.09,3159.16,900,27000,,
W200630021,F-553,2017,3417,4413,6882,5405,6254,8193,9539,10943,15487,11083,19468,13700,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200710016,F-565,2017,8,7,39,3395,3653,6369,6092,9562,8283,7685,5916,7286,900,27000,,사후관리DB(원본월별·5년이용량분석)
W200710017,F-570,2017,3739,4403,6877,6507,9325,12181,8827,14921,11618,8237,12054,6713,800,14300,,사후관리DB(원본월별·5년이용량분석)
W200710018,F-566,2017,1303,1382,2391,3798,4022,7931,9126,9210,5897,4387,2685,3147,900,21600,,사후관리DB(원본월별·5년이용량분석)
W200710019,F-563,2017,9514,5675,13021,7849,10156,15776,8289,10882,7513,7407,9339,6805,1000,30000,,사후관리DB(원본월별·5년이용량분석)
W200710020,F-564,2017,0,0,0,0,0,0,0,0,0,0,0,0,1000,24000,,사후관리DB(원본월별·5년이용량분석)
W200710036,F-567,2017,2314,2441,2157,2445,2397,3548,3604,3251,2859,2595,1741,1762,500,15000,,사후관리DB(원본월별·5년이용량분석)
W200720008,F-574,2017,3753.25,4925.9,7633.91,6229.85,7627.41,16678.37,8226.73,9741.29,8688.25,8443.84,12017.68,9843.99,600,18000,,
W200720009,F-571,2017,3452.54,4428.17,8218.18,7895.85,9234.9,14491.59,11519.29,11536.6,11136.4,7837.44,8196.54,8365.28,700,21000,,
W200720010,F-575,2017,2579.45,3158.19,4589.21,6693.92,6476.89,11547.63,8568.03,7767.75,3920.04,2161.22,1939.68,944.97,900,27000,,
W200720011,F-576,2017,9964.2,13122.6,14576.4,16987.8,15910.8,18300.6,16491.0,17632.8,15813.0,15907.8,19417.2,15774.0,700,21000,,
W200720012,F-573,2017,500.5,846.3,1126.58,1183.0,2224.04,3352.44,1441.44,1359.54,773.5,425.88,1068.34,707.98,800,24000,,
W200720021,F-572,2017,1339.22,1267.21,1010.41,2412.03,1790.42,3679.24,2071.22,2853.63,2512.83,4704.05,3763.24,4346.45,800,24000,,
W200720022,F-577,2017,5713.62,1783.35,2788.93,10612.65,9050.21,20808.8,13516.63,19842.34,15274.67,13038.0,10433.16,11431.84,800,24000,,
W200810009,F-578,2017,46,46,42,45,697,6015,8700,8308,9090,10976,7394,10600,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200810010,F-579,2017,757,928,1945,934,1642,3529,1942,3297,3182,2222,3530,1890,500,12000,,사후관리DB(원본월별·5년이용량분석)
W200810011,F-580,2017,7387,13088,14616,15870,16232,22440,21115,19853,18210,17164,21491,17646,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200810012,F-581,2017,1591,2138,9552,3874,3997,7773,8698,6981,5028,3072,9443,4807,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200810016,F-582,2017,1308,2164,4179,4645,5525,6418,4358,5446,7393,4946,6507,3069,800,14800,,사후관리DB(원본월별·5년이용량분석)
W200810017,F-583,2017,7236,7066,6976,7760,10279,18366,8814,14244,16984,16378,8806,10716,500,15000,,사후관리DB(원본월별·5년이용량분석)
W200810018,F-591,2017,0,1,0,0,0,0,2621,4431,4305,10964,3560,0,500,15000,,사후관리DB(원본월별·5년이용량분석)
W200810019,F-584,2017,13502,15577,14422,17001,18751,23075,21672,23628,20513,18612,21238,21022,900,27000,,사후관리DB(원본월별·5년이용량분석)
W200810020,F-585,2017,18671,18985,19463,17317,18641,19916,19470,21212,24585,19320,19591,18726,700,21000,,사후관리DB(원본월별·5년이용량분석)
W200810026,F-586,2017,629,447,578,1713,1672,4085,4634,4697,3425,1151,1145,1288,810,17010,,사후관리DB(원본월별·5년이용량분석)
W200820014,F-587,2017,2075.82,1088.99,857.24,3830.17,2432.17,5908.48,1629.75,2733.7,2838.36,10229.57,7306.48,7580.6,900,27000,,
W200820015,F-588,2017,772.7,878.89,5575.78,2226.14,2659.42,3337.31,1607.98,3239.66,5868.74,4952.88,4430.47,3842.65,800,24000,,
W200820016,F-589,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800,24000,,
W200820020,F-590,2017,5456.74,3416.11,4123.93,6045.33,6085.49,6448.19,4514.23,4287.08,17789.62,4322.22,3375.95,3102.36,800,24000,,
W200820028,F-555-1,2017,6180.49,6471.44,8606.81,7643.57,7955.03,10142.05,13040.11,14732.6,12621.54,11012.61,10182.32,7697.51,800,24000,,
W200910003,F-592,2017,2119,2495,3682,1402,2399,2470,1539,3025,3586,4869,6951,4825,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200910004,F-593,2017,970,1243,2608,1110,1632,2912,1644,4274,3461,3064,13690,11960,650,19100,,사후관리DB(원본월별·5년이용량분석)
W200910007,F-594,2017,11679,11183,10888,12614,13695,17325,16127,19346,20334,16896,14074,12828,700,21000,,사후관리DB(원본월별·5년이용량분석)
W200910008,F-595,2017,,,99,411,1,3182,6311,10926,9663,7218,933,5146,900,18905,,사후관리DB(원본월별·5년이용량분석)
W200910009,F-596,2017,6772,8385,11096,13190,10730,12846,18189,12213,10105,11594,16590,4427,500,15000,,사후관리DB(원본월별·5년이용량분석)
W200910017,F-597,2017,1030,2015,2520,929,1815,1738,1015,1732,5198,5369,11278,6166,950,10500,,사후관리DB(원본월별·5년이용량분석)
W200910018,F-607,2017,6477,7422,9012,8481,9708,11211,10186,10481,10444,7760,10763,6722,1000,29300,,사후관리DB(원본월별·5년이용량분석)
W200910019,F-598,2017,12288,11133,12940,2245,8867,16267,16249,15372,10198,9431,6412,6293,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200910020,F-599,2017,1971,2556,6435,1559,4684,6950,3528,5298,6014,4532,7800,3980,800,24000,,사후관리DB(원본월별·5년이용량분석)
W200920001,F-600,2017,1059.18,1379.22,2938.78,4234.18,4025.9,6555.74,6969.76,8780.78,8125.46,4112.26,3901.44,2776.22,600,18000,,
W200920025,F-601,2017,3132.98,17892.14,14285.55,18316.56,27392.37,26048.7,20249.59,14397.44,7643.39,7729.24,8316.68,8413.14,800,24000,,
W200920026,F-602,2017,2597.0,4062.47,5079.34,8316.46,9361.06,12560.38,8295.04,10164.99,7686.43,6591.43,6392.34,6859.82,850,25500,,
W200920034,F-603,2017,10115.97,9119.0,5682.36,24080.29,26955.5,31851.86,28952.83,31072.66,31157.73,32443.91,31283.62,31225.78,950,28500,,
W200920035,F-604,2017,630.78,488.85,604.5,1063.56,1018.01,1018.01,1512.12,3651.5,3285.3,2123.62,1578.7,1548.91,800,24000,,
W200920036,F-605,2017,2342.55,855.6,1093.65,4781.7,1500.75,5978.85,4433.25,8907.9,13417.05,12561.45,8566.35,9860.1,850,25500,,
W200920037,F-606,2017,1880.83,1586.01,3051.1,4359.29,5247.74,7410.4,5635.5,5573.54,4049.48,2354.54,3849.61,2515.44,800,24000,,
W201010002,F-608,2017,14252,16843,27313,26434,32707,52619,51026,69062,60278,61371,65682,54168,700,21000,,사후관리DB(원본월별·5년이용량분석)
W201010003,F-609,2017,83,742,222,405,599,1634,1389,2540,3355,4492,4181,1691,600,18000,,사후관리DB(원본월별·5년이용량분석)
W201010006,F-611,2017,190,229,244,341,513,1235,336,435,552,496,694,1057,500,12000,,사후관리DB(원본월별·5년이용량분석)
W201010007,F-610,2017,1028,1426,3218,4725,5694,11049,8234,16118,11754,6065,8724,9068,650,17900,,사후관리DB(원본월별·5년이용량분석)
W201010014,F-612,2017,136,326,877,357,792,1839,988,1513,1839,1866,1762,1173,800,12000,,사후관리DB(원본월별·5년이용량분석)
W201010015,F-613,2017,1816,1317,2274,2024,2397,6937,5047,5419,3494,2954,3007,2152,800,16800,,사후관리DB(원본월별·5년이용량분석)
W201010016,F-614,2017,11920,10010,4331,1755,3538,3960,2707,3151,3335,2624,4958,3776,500,12000,,사후관리DB(원본월별·5년이용량분석)
W201020012,F-616,2017,11448.07,14075.07,15951.5,21439.59,20165.1,24545.91,22219.89,15412.72,4087.27,15282.67,10716.08,5142.53,900,27000,,
W201020013,F-615,2017,9025.44,9170.35,8397.48,8958.55,8378.9,9166.63,9185.21,10359.37,9883.76,10069.55,10578.6,10593.46,800,24000,,
W201020015,F-617,2017,4269.87,4397.81,4136.81,7157.96,6709.3,11016.7,9332.98,9332.98,0.0,4665.64,5163.76,5112.58,800,24000,,
W201020025,F-627,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,18000,,
W201110010,F-620,2017,2496,3634,1540,2968,3144,5282,4292,4317,2183,2288,1889,1376,900,17200,,사후관리DB(원본월별·5년이용량분석)
W201110012,F-618,2017,11667,11736,10745,12321,12554,14013,13113,14153,14735,14984,14988,13070,900,27000,,사후관리DB(원본월별·5년이용량분석)
W201110013,F-619,2017,2218,2185,2743,1652,2504,3688,2248,4228,4474,4895,7530,4744,900,27000,,사후관리DB(원본월별·5년이용량분석)
W201120016,F-625,2017,15017.33,17765.78,16814.49,27385.35,25568.11,28679.26,25959.67,25824.13,22905.0,20477.83,21435.4,21282.29,800,24000,,
W201120017,F-626,2017,1713.6,2881.6,4993.6,8795.2,9094.4,10488.0,8182.4,8140.8,7712.0,4308.8,3140.8,1424.0,950,28500,,
W201210002,F-630,2017,16431,16432,10933,16410,14109,16433,14322,16371,14941,15860,14745,15828,850,25500,,사후관리DB(원본월별·5년이용량분석)
W201210003,F-631,2017,2581,2747,3002,3481,3816,6588,5250,5526,8039,6666,6203,4842,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201210004,F-628,2017,5362,4921,4883,10879,17578,17325,18822,20648,21299,18583,5822,7028,900,27000,,사후관리DB(원본월별·5년이용량분석)
W201210005,F-629,2017,3733,3323,3596,5135,4409,5786,7505,6256,8258,7848,6781,9484,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201210009,F-638,2017,1534,2169,2090,794,1453,1421,799,1861,6945,4836,9256,5633,800,13000,,사후관리DB(원본월별·5년이용량분석)
W201210010,F-639,2017,996,1172,1172,2155,2564,4226,3485,2986,2818,3063,2796,3277,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201210011,F-637,2017,26,22,22,24,24,26,35,40,26,22,103,110,700,10500,,사후관리DB(원본월별·5년이용량분석)
W201210012,F-640,2017,7272,9172,11241,9976,11424,16154,11509,14783,13959,11213,15913,11030,1000,30000,,사후관리DB(원본월별·5년이용량분석)
W201210014,F-621,2017,47,45,41,57,45,886,55,470,641,10699,5243,4504,1700,50400,,사후관리DB(원본월별·5년이용량분석)
W201220032,F-636,2017,6223.77,4885.65,6408.99,11392.92,9867.69,12362.49,13530.51,0.0,12305.79,10287.27,8618.4,6872.04,700,21000,,
W201220033,F-634,2017,18452.5,15292.2,7989.3,12105.5,12549.9,16292.1,14085.5,7883.7,6579.1,4747.6,4681.6,4327.4,800,24000,,
W201220034,F-632,2017,378.14,716.73,2392.41,348.48,2209.52,1584.23,556.09,1154.19,5303.84,7112.98,8608.23,3598.5,900,27000,,
W201220035,F-633,2017,1928.24,1260.19,1038.52,4336.26,1251.08,6428.48,1624.58,3643.92,5581.27,12273.94,9811.25,11621.07,800,24000,,
W201220040,F-622,2017,1076.32,110.67,0.0,2621.36,8.68,3875.62,6.51,601.09,3131.31,14363.23,8204.77,13191.43,1000,30000,,
W201220041,F-624,2017,1706.99,258.74,0.0,5215.05,171.37,4630.38,0.0,0.0,2254.7,12002.69,8847.45,10235.22,1200,36000,,
W201220056,F-635,2017,734.16,1153.68,2489.52,2837.28,5917.44,8743.68,5707.68,1909.92,2351.52,1738.8,1600.8,899.76,600,18000,,
W201310003,F-641,2017,7057,6873,7398,4127,1781,12380,11563,15310,16322,8559,38,7459,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201310004,F-642,2017,108,104,98,106,111,3567,3569,5751,3009,1848,4547,1212,700,14700,,사후관리DB(원본월별·5년이용량분석)
W201310005,F-645,2017,4219,5185,6566,4298,5785,7202,4784,6799,9921,7498,15880,10723,1200,33800,,사후관리DB(원본월별·5년이용량분석)
W201310006,F-644,2017,10959,12584,13416,15345,11141,5099,6319,4839,7997,5331,6092,9622,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201310007,F-643,2017,2830,2148,1308,101,99,204,548,2002,87,,,,700,15000,,사후관리DB(원본월별·5년이용량분석)
W201310012,F-646,2017,173,173,161,173,151,132,137,143,8517,23159,22139,11867,900,27000,,사후관리DB(원본월별·5년이용량분석)
W201320008,F-647,2017,1148.06,720.62,1345.34,5247.1,1131.62,3718.18,1043.94,2364.62,2594.78,8091.22,5578.64,6510.24,900,24000,,
W201320016,F-648,2017,245.1,276.45,2903.2,11331.6,11346.8,11593.8,12653.05,12418.4,7123.1,995.6,56.05,1393.65,700,24000,,
W201320017,F-650,2017,5279.04,5441.16,4996.87,5334.23,4899.6,5145.89,4934.09,5539.81,4490.49,2487.74,2762.32,2695.4,700,24000,,
W201320018,F-649,2017,11215.69,12589.57,12383.74,20940.88,18760.86,23808.69,21757.31,18338.92,25589.07,8675.48,7934.52,8275.84,900,24000,,
W201320024,F-623,2017,149.1,0.0,0.0,621.79,0.0,2163.58,0.0,0.0,63.45,9139.71,6078.34,3540.41,1000,30000,,
W201410006,E-001,2017,218,39,36,7,468,1195,611,1338,798,503,1085,2959,800,24000,0,
W201410007,E-002,2017,669,224,38,995,441,1273,700,1363,809,518,1179,3369,800,24000,0,
W201410008,E-003,2017,341,94,81,9,457,1278,716,1391,831,459,1130,3378,800,24000,0,
W201410009,E-004,2017,17,12,11,14,443,1142,5432,256,0,2,0,0,800,24000,0,
W201410010,E-005,2017,709,111,651,204,272,288,439,214,0,2,0,0,800,24000,0,
W201410011,E-006,2017,735,108,290,7,10,0,149,520,195,401,247,2673,800,24000,0,
W201410012,E-007,2017,1202,73,384,526,297,327,543,563,213,20,257,3839,800,24000,0,
W201410029,F-652,2017,10894,13614,3873,20165,28040,29011,28153,26982,28827,18225,17139,22196,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201410031,F-653,2017,42,6,8,70,66,68,78,200,178,166,108,58,800,16800,,사후관리DB(원본월별·5년이용량분석)
W201420006,F-651,2017,2124.84,2178.35,5739.32,6882.0,8663.35,7684.65,7489.6,14934.31,23835.87,31076.9,30457.23,34076.89,600,27000,,
W201420013,F-655,2017,805.99,623.66,722.5,1180.87,637.3,1710.82,1467.14,2472.5,1448.4,2971.78,3416.52,4899.0,900,27000,,
W201420017,F-656,2017,11510.8,117.6,145.6,305.2,1128.4,1274.0,806.4,6210.4,10959.2,9800.0,9699.2,7520.8,900,27000,,
W201420022,F-657,2017,3237.31,2900.29,4004.51,8019.98,7413.07,9843.45,9532.46,8235.07,6976.04,5930.73,5415.61,5762.22,900,27000,,
W201510020,F-654,2017,2131,1171,1430,2106,2130,4279,3147,1684,2510,626,662,397,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201510026,F-659,2017,0,0,0,27,55,65,110,76,405,57,31,21,800,24000,,사후관리DB(원본월별·5년이용량분석)
W201510027,F-660,2017,11,5011,2045,1528,128,4065,2512,131,127,111,115,105,800,22800,,사후관리DB(원본월별·5년이용량분석)
W201520003,F-658,2017,842.5,1320.5,1342.0,2472.0,1634.0,2969.0,2503.5,1806.5,1827.5,1196.5,1390.0,1002.0,700,21000,,
W201610021,F-661,2017,,,,,,7,836,298,18,16,17,16,800,19200,,사후관리DB(원본월별·5년이용량분석)
W201620009,F-662,2017,0.0,199.5,7644.0,15081.5,16600.5,21969.5,15316.0,21322.0,14612.5,9642.5,13629.0,9005.5,600,18000,,
W201620010,F-663,2017,103.5,105.0,2359.5,1107.0,2103.0,3565.5,1780.5,4389.0,3036.0,1588.5,1509.0,1512.0,700,21000,,
W201810023,F-667,2017,0,0,0,0,0,0,0,0,0,0,0,0,700,21000,,사후관리DB(원본월별·5년이용량분석)
W201910011,F-668,2017,0,0,0,0,0,0,0,0,0,0,0,0,500,15000,,사후관리DB(원본월별·5년이용량분석)
Y199310610,D-154,2017,12800,12955,11591,13016,13074,15215,14801,16542,15644,14836,15094,15403,750,22500,,사후관리DB(원본월별·5년이용량분석)
Y199310670,F-044,2017,4449,4652,4218,4933,4964,6689,6242,8007,5805,5520,5725,5645,1250,37500,,사후관리DB(원본월별·5년이용량분석)
Y199310671,F-053,2017,4318,5007,5235,5918,5533,9354,8084,7942,8560,5711,5282,6347,1000,21000,,사후관리DB(원본월별·5년이용량분석)
Y199320005,D-036,2017,1129.78,1524.25,2155.41,1887.17,2180.66,2827.6,2022.87,2483.61,2082.83,1505.32,1824.05,1612.61,850,25500,,
Y199320006,W-024,2017,2491.46,15425.5,19048.54,11408.55,7223.49,9481.62,7381.56,7642.5,4265.35,3076.07,3894.01,5813.42,700,21000,,
Y199320007,D-063,2017,6613.4,6726.84,7947.69,9676.33,9349.51,13421.27,13440.18,14982.45,16246.52,12785.18,11345.55,10786.44,2100,63000,,
Y199320009,D-101,2017,9638.03,12232.58,19453.0,21780.12,23641.27,33096.97,31984.06,24710.97,26542.41,21454.62,22459.48,26619.39,720,21600,,
Y199320011,W-018,2017,14192.18,13091.1,16018.21,17657.22,17755.99,20609.55,18220.37,20937.35,19548.39,16858.73,16856.63,14870.9,1300,39000,,
Y199320831,F-054,2017,3482.3,5797.79,6099.93,8078.48,7585.58,13064.52,10495.62,17297.3,9566.91,8191.26,9504.26,5985.76,700,21000,,
Y199320832,D-250,2017,3160.41,4000.16,4642.37,4863.69,4936.08,8587.72,3839.86,7895.86,6802.75,6074.69,5343.54,3866.75,600,18000,,
Y199320836,F-045,2017,1772.97,2253.22,5005.9,10402.78,8011.7,11761.04,8635.46,10593.75,10680.76,7154.03,5482.76,5601.41,700,21000,,
Y199320837,D-229,2017,14333.48,15862.0,17023.84,17580.04,18688.32,22763.0,18329.88,21555.84,20797.76,18502.92,17757.2,15066.84,2000,60000,,
Y199320838,D-228,2017,5208.0,7218.96,11581.92,16731.12,14318.64,22002.96,17220.0,22582.56,16626.96,12678.96,10612.56,7660.8,950,28500,,
Y199320839,D-178,2017,7810.99,10922.67,15421.89,17290.02,16798.21,23397.44,18759.84,26092.11,17074.97,14763.65,16345.67,9733.35,1300,39000,,
Y199320841,D-087,2017,12027.48,9697.32,11869.8,16981.26,16197.24,19968.42,21672.24,22114.62,22513.2,21339.36,13740.06,14305.08,950,28500,,
Y199320842,D-108,2017,631.26,1510.11,2067.66,2188.62,2175.39,2262.33,2577.96,2096.01,1729.35,604.8,704.97,421.47,100,3000,,
Y199330023,F-552,2017,1074,1241,2643,1197,1689,4064,1714,4370,3170,3012,5925,3801,800,12000,,사후관리DB(원본월별·5년이용량분석)
Y199330039,F-005,2017,8,293,0,0,0,0,0,0,553,1141,349,242,850,18000,,사후관리DB(원본월별·5년이용량분석)
Y199330040,F-028,2017,3358,1825,1480,3957,2911,4706,5231,8212,5694,5209,4188,4374,1150,34500,,사후관리DB(원본월별·5년이용량분석)
Y199330041,D-219,2017,1586,3505,4686,5711,8157,8054,2642,4439,1991,1459,2463,2144,1100,33000,,사후관리DB(원본월별·5년이용량분석)
Y199330042,F-046,2017,2156,2170,3017,2233,1362,2542,2091,3986,3733,7646,6976,6920,900,27000,,사후관리DB(원본월별·5년이용량분석)
Y199330043,F-016,2017,3811,5235,7014,6797,10508,17216,13557,18337,9975,9398,10253,10117,1550,46500,,사후관리DB(원본월별·5년이용량분석)
Y199330044,D-119,2017,1977,2614,5881,6310,5529,5982,4767,6219,6961,7027,7345,7345,1250,17550,,사후관리DB(원본월별·5년이용량분석)
Y199330045,F-017,2017,20,50,31,0,0,4733,6475,6162,7524,7309,7121,6963,1400,20070,,사후관리DB(원본월별·5년이용량분석)
Y199330046,D-047,2017,4068,4059,5043,4610,4560,7753,7591,7110,8920,6012,4286,4264,1000,21000,,사후관리DB(원본월별·5년이용량분석)
Y199330047,F-010,2017,233,229,304,309,0,1072,1074,295,718,9047,9675,7678,1350,28400,,사후관리DB(원본월별·5년이용량분석)
Y199330048,F-008,2017,2803,3244,4430,5268,4568,7541,7139,7245,4494,4533,4299,3407,1200,25200,,사후관리DB(원본월별·5년이용량분석)
Y199330049,F-009,2017,6325,8454,9516,9651,11262,12338,12707,6537,7416,15908,4697,5850,1000,30000,,사후관리DB(원본월별·5년이용량분석)
Y199330050,D-044,2017,4,4,,4,7,0,4,4,4,0,0,4,,,,사후관리DB(원본월별·5년이용량분석)
Y199330051,F-027,2017,1639,995,2164,3466,4691,6801,6655,7379,7997,5617,3592,2666,1250,26000,,사후관리DB(원본월별·5년이용량분석)
Y199330052,D-027,2017,4814,5117,5072,5931,5304,5128,4265,4156,4267,4537,4049,3938,1150,24150,,사후관리DB(원본월별·5년이용량분석)
Y199330053,F-022,2017,5572,4543,7286,7871,8066,14636,14943,17739,14894,27014,12434,14818,1000,30000,,사후관리DB(원본월별·5년이용량분석)
Y199330054,D-157,2017,6705,7244,6876,8593,9445,13523,11713,14989,12921,11096,13059,11437,1100,33000,,사후관리DB(원본월별·5년이용량분석)
Y199330055,F-021,2017,0,0,0,0,0,0,359,110,105,110,119,112,1250,26000,,사후관리DB(원본월별·5년이용량분석)
Y199330056,F-037,2017,1798,1533,5535,3985,5783,9822,8585,11518,5862,4618,4725,4296,1250,26200,,사후관리DB(원본월별·5년이용량분석)
Y199330057,F-047,2017,2740,3177,4760,7298,7297,11435,10541,19336,10181,6646,5814,6146,700,4560,,사후관리DB(원본월별·5년이용량분석)
Y199330059,F-023,2017,3586,4577,6327,3999,3246,4368,3081,2586,4138,3772,5457,3214,1100,33000,,사후관리DB(원본월별·5년이용량분석)
Y199330060,F-034,2017,1605,1776,1992,2535,2185,3955,3808,5102,2763,13790,18989,17627,1000,30000,,사후관리DB(원본월별·5년이용량분석)
